net_sharpe,gross_sharpe,mean_daily_gross_return,daily_gross_vol,mean_daily_turnover,total_costs_fraction
5.290068463256191,7.046495148538114,0.0029885915614408865,0.008102888089384211,1.1701199761871466,0.3875276515510237
4.300289915692984,6.105798461292433,0.0027694247810578975,0.008665498294194536,1.1796561501324954,0.3903125328847429
2.2012164744851326,3.834052196801997,0.001836176562856808,0.009149615648520387,1.166429008698887,0.38637529340193816
5.04187184198058,6.81789283769486,0.002970621430573501,0.008324220414414314,1.168171513802045,0.38691542534432327
4.131094392630714,5.818211299581714,0.0025853334605270674,0.008489331835399051,1.1956588159908466,0.39544673597794644
4.956271717739909,6.697428089481394,0.0029020189438816995,0.008278251492084037,1.1780468606773544,0.39033212108129395
4.684093956772379,6.541389161808042,0.0029418660381057824,0.00859210029411774,1.2040062914022345,0.3984632005794183
4.3322483956950695,6.060937412838462,0.00283049659855781,0.00892214486022162,1.1761579509385416,0.38964091172417836
4.549843456931093,6.234219868710096,0.0028111912693455053,0.00861498871076347,1.1767624809028168,0.3893604071144019
3.6398516093301585,5.226627952706769,0.0024947789109746638,0.009119203548035684,1.170283784845321,0.3873617692984369
4.239250912629575,5.8465603980042555,0.0027355383211425856,0.008938997065899276,1.167553211182843,0.3869368144649027
3.8900041172794158,5.604359130575588,0.0025187330476551676,0.008586231929134826,1.1772530698554562,0.3898012476464847
4.066533726035914,5.773170330868771,0.002553419203650479,0.008449950823079868,1.1642055125117952,0.3853199275026382
3.5345801508398873,5.300415712998649,0.0023805736446471234,0.008580609160423126,1.1564568232859878,0.3831291118449782
6.0863374979107085,7.956295791946427,0.0033138725611767963,0.007957402293818897,1.1888236867118405,0.393307414293452
3.556486852444822,5.216265956326034,0.0023733450353317486,0.008692557782441665,1.1873155437908172,0.39238391318508264
4.804642261228841,6.701624689142679,0.0027811035970872976,0.007928362461726346,1.181947590925611,0.3913145984902498
3.9550408299860185,5.843677212321084,0.0023826867045837205,0.007789815200338718,1.1803657129947793,0.3908838685131726
5.326865052674774,7.137196447436437,0.002957636766515715,0.007917054196346257,1.1687950569797771,0.38710509615798905
4.441755908792656,6.033078479684028,0.002979314341909212,0.009434606357662896,1.1865906828734758,0.39272485024852594
