trial,net_sharpe,gross_sharpe,mean_daily_turnover_equity,gross_pnl_usdt
235,-3.6070402822078247,-2.747261524011752,0.5314787867214925,-4443.564488825858
236,-0.7612384553201524,0.27162701894539726,0.5299578116422168,413.1948402429222
237,-1.7197807281391029,-0.7569131739403397,0.5300483887891604,-1421.1000202814723
238,-0.2348774852843949,0.6807382261218988,0.5304529497213964,1234.753394335815
239,-0.6645180954560013,0.1343061276967422,0.5328329305691188,134.19886833511345
240,-1.799620000470966,-0.8209376942773289,0.5318427992323957,-1516.9172300950004
241,-1.0790000377119224,-0.3872100781626583,0.530172911024653,-986.920569152099
242,-1.7633611730877887,-0.9825618204518362,0.5306255795678908,-2045.2743838550082
243,-0.1241421126075162,0.5440098143281799,0.5293976998777714,1093.1621627338625
244,-0.27339966888340317,0.691982709989619,0.5319191950410556,1366.0872477156795
245,0.6346041225327403,1.5714816891801804,0.5309891841614023,3217.689117292264
246,0.2836351517513657,1.2095677149466635,0.5301803204684914,2450.99143268211
247,-0.4860722641700508,0.33128061930679087,0.5302380046809596,570.3089168355776
248,-0.9612834507326157,-0.04077382725584483,0.5313079008478742,-189.52389185241893
249,-0.9697835193484801,-0.12345960453065423,0.5319988746235269,-383.32631073177504
250,-1.0910967507524896,-0.3820218796382485,0.531078307702444,-865.8601397621317
251,-0.8738888038833773,-0.3376032875920477,0.5325771227967253,-985.0975014709991
252,-0.2714484445908169,0.6457929066620239,0.5328508316767618,1270.732727004595
253,0.47444069603310834,0.8791017075331531,0.5314554431238304,3618.395684668585
254,-1.073655898227946,-0.2345742100767688,0.5297204370270225,-568.1347192180683
255,-0.4944510414317874,0.3531865329710056,0.5297366941199251,605.6801985908086
256,0.2931402299982236,0.8366520658853349,0.5317964217122217,2290.345797829253
257,-0.7430775049085208,0.2122751464003328,0.5303821845324077,291.4618126710494
258,-1.2083079933315442,-0.48769333844978907,0.5327722383993841,-1282.6004390871767
259,-1.9022441504314624,-1.105710047037897,0.5326408324433317,-2355.6117063320444
260,-1.204184530603651,-0.39194904511131773,0.5304876294348598,-894.9812906899983
261,-1.5924169042501732,-0.7180225810204119,0.5295701661525393,-1459.5901215240515
262,-2.638897959938387,-1.6011664937412777,0.5324994584394775,-2493.485369995956
263,-0.6752317898601039,0.21486187190121173,0.5324132847117686,298.50470992800655
264,0.1448378873660916,0.9623183849532341,0.5310409921730412,2177.738222515976
265,-0.8155781113027267,-0.1085499857694309,0.530272859702109,-337.59114322679034
266,-1.709099690027345,-0.8413140353771139,0.5288227547463554,-1704.4175420962247
267,-0.8342198502183845,-0.21479040121675014,0.5331183022453551,-860.2965222238896
268,-1.3908017004605082,-0.48593684174977053,0.5314791371191624,-1130.260121581567
269,0.3945943847408932,0.9074645339170467,0.531485734677471,3706.9956195099403
270,-1.3152038863250075,-0.6931513489081715,0.5327074679940104,-1871.74822247488
271,-0.2948616954777967,0.5533352657823503,0.5320990791741801,1093.0972597242744
272,0.550573821889492,1.574561530286236,0.5298251120551967,3219.526368699577
273,-0.7940264249188754,0.0032300546011960235,0.5308435288334189,-130.24368601384444
274,0.44286033198276664,1.1771163040908095,0.5316163697400873,3327.184256204031
275,-2.67690185413212,-1.7449883966753836,0.5325987440060527,-2930.039147015337
276,-1.691328064974562,-0.7957913125101461,0.5296576789280663,-1454.496894236961
277,-0.9080227831339791,0.05838842277903283,0.5317785840933382,-17.908676354590874
278,-2.173103719664471,-1.4169497305658882,0.5309780107422564,-2881.8193672165453
279,-0.8545191106594019,-0.02734723747808406,0.5313325634794709,-217.93930812813542
280,-1.3629414465023268,-0.518682552632489,0.5305858495227027,-1121.883832842339
281,-1.1024604417834603,-0.25199319484998184,0.5298953402399759,-659.2420166909712
282,-1.9880865622564217,-1.1661056330290487,0.5326225651858902,-2469.3350537523847
283,0.2754430742670793,0.6654476169778643,0.5314973125706747,2558.40264657574
284,-2.3204338642216356,-1.4277325002646175,0.5299312810037788,-2308.299150617016
285,-0.25985132861663623,0.6293674172304498,0.5316853398755615,1134.002385717921
286,-0.519639958311888,0.42460076566542837,0.5301043297976469,682.8070076430884
287,-0.8414392056170723,0.021889319863265186,0.5313453732125507,-77.8534170914306
288,-0.1542704583215068,0.7008926099037199,0.5319903918101743,1327.4397503480502
289,-0.9524479895490401,-0.1562161029186646,0.5310777827760064,-461.06055172850495
290,-1.5753491932688708,-0.8619720601638033,0.531959492194965,-1998.373268982992
291,-1.4152087674617382,-0.5017870411811862,0.5318501914773128,-1032.956231172586
292,0.2263395590079033,1.1809348136024476,0.5284356136563776,2290.7200247994488
293,-0.04196795927199662,0.32332070802647606,0.5285064631081281,873.5075404313499
294,-0.1357800471963522,0.8338459284002738,0.5301994605348889,1513.7461133568818
295,-0.4307820873230692,0.3926182107550289,0.5302254911441465,705.4058272278849
296,-1.21019400720092,-0.14866924081138336,0.5309466618657476,-383.6409108955169
297,-1.2242876227902317,-0.16220618190742012,0.5299044807798653,-386.2867281451173
298,0.5905949594770848,1.3414209018804224,0.5315890437053624,3314.9726635951815
299,-0.4517644762418305,0.3104039041534814,0.5311923336004928,508.37312847080415
300,-0.5375979110772846,0.5696570564915031,0.5312866388590831,957.8791611402801
301,-1.064041374812068,-0.3081411960451827,0.5303985919270213,-753.6647774943473
302,0.11448423755871474,1.1428404850138036,0.5301613360011727,2560.598613713358
303,-1.2180828403802892,-0.37642865111478424,0.531103188858925,-887.8725903474234
304,-0.8256346340513322,0.19026688855793614,0.5319038939093932,246.27521159686475
305,-0.7496750597616828,0.08675293947912652,0.5299292539737382,39.781789551249304
306,-1.090678558950414,-0.2591139824444044,0.5294539959075668,-583.4296649904541
307,-1.3593088714358275,-0.24109157885537352,0.530987056576982,-567.7858068394855
308,-1.004396478675614,-0.23925516470204738,0.530493558044827,-683.5141702283593
309,-1.3749583042208269,-0.4649760647778493,0.5303423059448718,-961.5643361493519
310,-1.871594803325351,-1.0997729955729498,0.5301423092276221,-2103.4444313752297
311,-1.4224076058679889,-0.7316885952043395,0.530088341227197,-1753.1373766905915
312,-2.391122209655963,-1.421591061613244,0.5303256760401566,-2177.5017373268356
313,-0.5895225639375864,0.33357768314648767,0.5319593343151231,540.0002528646784
314,-1.8121290868347755,-0.7536619257749902,0.5301581782014305,-1411.1444483121918
315,-1.3805658431526235,-0.5998705272276686,0.5328532040794798,-1319.1528108094742
316,-0.16830988006342476,0.6177882210285811,0.5291322804711114,1221.8817941280995
317,-1.1013691655399769,-0.15943810723362417,0.5306954769540876,-444.84284207496114
318,-1.5669390327088641,-0.664801355106099,0.5282719450196958,-1324.0646571526013
319,-1.249592380770528,-0.577060630556735,0.53209440472567,-1217.474406367188
320,-3.390564603075452,-2.36589903087893,0.5334302545722944,-3571.2033802073884
321,0.31342131562220543,1.3719395124591371,0.529274115242271,2707.7291698103354
322,-2.2508306724271416,-1.4902121684612653,0.531824715897434,-2895.5450193135716
323,0.35267153434995013,1.2393029027660727,0.5314093958315785,2820.26628130972
324,-0.7466562692649565,0.23916605009828235,0.5314953922132574,349.30882020749044
325,-0.5808041201315168,0.43426200999609693,0.5296914549434724,680.1790933270132
326,-1.3195899047615398,-0.490365599674026,0.5301840678019674,-1127.116696858274
327,-2.191858865469921,-1.2454201960527007,0.5334016294612454,-2291.320496454937
328,-0.632872702774515,0.10286488464560399,0.5313471794918727,78.81874861519886
329,-0.5023452078635351,0.2971324920429119,0.5314120445547568,452.11868915663797
330,-0.0192489144834493,0.8616413993280027,0.5295824653672349,1734.7391624708844
331,-0.9040155754838215,-0.07408805796718626,0.5298400826499471,-319.96767497585233
332,-1.7634845823972556,-0.9665496493456501,0.5315773487460607,-1951.3909789200898
333,-0.9648867471928237,-0.14317355840285537,0.5308428215589823,-457.3814219014148
334,-0.2751574381835505,0.7611521222994206,0.5303583824135485,1401.7379608986962
335,-0.5594850911247694,0.12088966289144475,0.532296723649962,98.438942417119
336,-1.446137245519257,-0.8566349187656918,0.5297538564123981,-2179.1160866190985
337,1.2964031191561292,2.045131837575161,0.5311711600608444,5260.411396020131
338,-0.5586017465688035,0.29779719392495085,0.531128338836607,478.27150472422375
339,-0.2535654032033843,0.5329011805694395,0.5292465353222439,1081.1183877125716
340,-1.931530085332636,-1.0404230421274494,0.5325249620492787,-2035.0677694864453
341,0.012260119902176816,0.955619896614492,0.5307313006952408,1814.8481020874872
342,-0.8201677866641872,0.16327196482482478,0.5283928764762004,187.04478418896224
343,-1.7260475554588124,-0.9553724783224616,0.5314988515627745,-1855.9284052461041
344,-1.5248145408812592,-0.5722126390480965,0.5297857388194515,-1107.5497208207128
345,-0.6688751717597075,-0.020766754811586238,0.5307080040984539,-220.05473975309968
